mun_geocode;se;casos;municipio;x2015;x2016;x2017;x2018
330010;201902;3;Angra dos Reis;188276;191504;194619;200407
330010;201628;1;Angra dos Reis;188276;191504;194619;200407
330010;201644;0;Angra dos Reis;188276;191504;194619;200407
330010;201817;2;Angra dos Reis;188276;191504;194619;200407
330010;201844;2;Angra dos Reis;188276;191504;194619;200407
330010;201949;0;Angra dos Reis;188276;191504;194619;200407
330010;201740;2;Angra dos Reis;188276;191504;194619;200407
330010;201847;0;Angra dos Reis;188276;191504;194619;200407
330010;201848;3;Angra dos Reis;188276;191504;194619;200407
330010;201850;1;Angra dos Reis;188276;191504;194619;200407
330010;201950;0;Angra dos Reis;188276;191504;194619;200407
330010;201951;4;Angra dos Reis;188276;191504;194619;200407
330010;201851;3;Angra dos Reis;188276;191504;194619;200407
330010;201908;6;Angra dos Reis;188276;191504;194619;200407
330010;201940;0;Angra dos Reis;188276;191504;194619;200407
330010;201937;1;Angra dos Reis;188276;191504;194619;200407
330010;201909;1;Angra dos Reis;188276;191504;194619;200407
330010;201921;67;Angra dos Reis;188276;191504;194619;200407
330010;201932;7;Angra dos Reis;188276;191504;194619;200407
330010;201846;1;Angra dos Reis;188276;191504;194619;200407
330010;201843;3;Angra dos Reis;188276;191504;194619;200407
330010;201935;0;Angra dos Reis;188276;191504;194619;200407
330010;201615;0;Angra dos Reis;188276;191504;194619;200407
330010;201617;0;Angra dos Reis;188276;191504;194619;200407
330010;201618;2;Angra dos Reis;188276;191504;194619;200407
330010;201621;1;Angra dos Reis;188276;191504;194619;200407
330010;201705;0;Angra dos Reis;188276;191504;194619;200407
330010;201708;3;Angra dos Reis;188276;191504;194619;200407
330010;201712;1;Angra dos Reis;188276;191504;194619;200407
330010;201716;4;Angra dos Reis;188276;191504;194619;200407
330010;201720;6;Angra dos Reis;188276;191504;194619;200407
330010;201724;3;Angra dos Reis;188276;191504;194619;200407
330010;201728;5;Angra dos Reis;188276;191504;194619;200407
330010;201733;1;Angra dos Reis;188276;191504;194619;200407
330010;201738;2;Angra dos Reis;188276;191504;194619;200407
330010;201744;0;Angra dos Reis;188276;191504;194619;200407
330010;201802;1;Angra dos Reis;188276;191504;194619;200407
330010;201807;2;Angra dos Reis;188276;191504;194619;200407
330010;201812;1;Angra dos Reis;188276;191504;194619;200407
330010;201822;1;Angra dos Reis;188276;191504;194619;200407
330010;201827;2;Angra dos Reis;188276;191504;194619;200407
330010;201831;0;Angra dos Reis;188276;191504;194619;200407
330010;201836;3;Angra dos Reis;188276;191504;194619;200407
330010;201839;4;Angra dos Reis;188276;191504;194619;200407
330010;201849;2;Angra dos Reis;188276;191504;194619;200407
330010;201852;2;Angra dos Reis;188276;191504;194619;200407
330010;201903;3;Angra dos Reis;188276;191504;194619;200407
330010;201905;3;Angra dos Reis;188276;191504;194619;200407
330010;201910;2;Angra dos Reis;188276;191504;194619;200407
330010;201916;22;Angra dos Reis;188276;191504;194619;200407
330010;201917;38;Angra dos Reis;188276;191504;194619;200407
330010;201922;77;Angra dos Reis;188276;191504;194619;200407
330010;201923;83;Angra dos Reis;188276;191504;194619;200407
330010;201934;7;Angra dos Reis;188276;191504;194619;200407
330010;201936;3;Angra dos Reis;188276;191504;194619;200407
330010;201938;1;Angra dos Reis;188276;191504;194619;200407
330010;201944;1;Angra dos Reis;188276;191504;194619;200407
330010;201912;7;Angra dos Reis;188276;191504;194619;200407
330010;201602;2;Angra dos Reis;188276;191504;194619;200407
330010;201603;2;Angra dos Reis;188276;191504;194619;200407
330010;201604;2;Angra dos Reis;188276;191504;194619;200407
330010;201606;0;Angra dos Reis;188276;191504;194619;200407
330010;201607;4;Angra dos Reis;188276;191504;194619;200407
330010;201608;8;Angra dos Reis;188276;191504;194619;200407
330010;201610;2;Angra dos Reis;188276;191504;194619;200407
330010;201612;2;Angra dos Reis;188276;191504;194619;200407
330010;201613;0;Angra dos Reis;188276;191504;194619;200407
330010;201616;0;Angra dos Reis;188276;191504;194619;200407
330010;201619;1;Angra dos Reis;188276;191504;194619;200407
330010;201620;2;Angra dos Reis;188276;191504;194619;200407
330010;201622;0;Angra dos Reis;188276;191504;194619;200407
330010;201623;0;Angra dos Reis;188276;191504;194619;200407
330010;201624;1;Angra dos Reis;188276;191504;194619;200407
330010;201629;1;Angra dos Reis;188276;191504;194619;200407
330010;201630;2;Angra dos Reis;188276;191504;194619;200407
330010;201631;2;Angra dos Reis;188276;191504;194619;200407
330010;201632;2;Angra dos Reis;188276;191504;194619;200407
330010;201633;0;Angra dos Reis;188276;191504;194619;200407
330010;201634;0;Angra dos Reis;188276;191504;194619;200407
330010;201635;0;Angra dos Reis;188276;191504;194619;200407
330010;201636;0;Angra dos Reis;188276;191504;194619;200407
330010;201638;0;Angra dos Reis;188276;191504;194619;200407
330010;201641;1;Angra dos Reis;188276;191504;194619;200407
330010;201642;0;Angra dos Reis;188276;191504;194619;200407
330010;201643;0;Angra dos Reis;188276;191504;194619;200407
330010;201645;0;Angra dos Reis;188276;191504;194619;200407
330010;201646;0;Angra dos Reis;188276;191504;194619;200407
330010;201647;0;Angra dos Reis;188276;191504;194619;200407
330010;201649;0;Angra dos Reis;188276;191504;194619;200407
330010;201650;0;Angra dos Reis;188276;191504;194619;200407
330010;201651;0;Angra dos Reis;188276;191504;194619;200407
330010;201652;0;Angra dos Reis;188276;191504;194619;200407
330010;201701;0;Angra dos Reis;188276;191504;194619;200407
330010;201702;0;Angra dos Reis;188276;191504;194619;200407
330010;201703;0;Angra dos Reis;188276;191504;194619;200407
330010;201704;2;Angra dos Reis;188276;191504;194619;200407
330010;201709;3;Angra dos Reis;188276;191504;194619;200407
330010;201710;0;Angra dos Reis;188276;191504;194619;200407
330010;201711;3;Angra dos Reis;188276;191504;194619;200407
330010;201713;2;Angra dos Reis;188276;191504;194619;200407
330010;201714;10;Angra dos Reis;188276;191504;194619;200407
330010;201715;3;Angra dos Reis;188276;191504;194619;200407
330010;201717;10;Angra dos Reis;188276;191504;194619;200407
330010;201718;4;Angra dos Reis;188276;191504;194619;200407
330010;201719;10;Angra dos Reis;188276;191504;194619;200407
330010;201721;1;Angra dos Reis;188276;191504;194619;200407
330010;201722;5;Angra dos Reis;188276;191504;194619;200407
330010;201726;26;Angra dos Reis;188276;191504;194619;200407
330010;201727;5;Angra dos Reis;188276;191504;194619;200407
330010;201729;6;Angra dos Reis;188276;191504;194619;200407
330010;201732;1;Angra dos Reis;188276;191504;194619;200407
330010;201734;2;Angra dos Reis;188276;191504;194619;200407
330010;201736;0;Angra dos Reis;188276;191504;194619;200407
330010;201737;1;Angra dos Reis;188276;191504;194619;200407
330010;201739;0;Angra dos Reis;188276;191504;194619;200407
330010;201741;0;Angra dos Reis;188276;191504;194619;200407
330010;201742;1;Angra dos Reis;188276;191504;194619;200407
330010;201743;2;Angra dos Reis;188276;191504;194619;200407
330010;201745;0;Angra dos Reis;188276;191504;194619;200407
330010;201746;0;Angra dos Reis;188276;191504;194619;200407
330010;201748;0;Angra dos Reis;188276;191504;194619;200407
330010;201749;0;Angra dos Reis;188276;191504;194619;200407
330010;201750;0;Angra dos Reis;188276;191504;194619;200407
330010;201751;0;Angra dos Reis;188276;191504;194619;200407
330010;201930;5;Angra dos Reis;188276;191504;194619;200407
330010;201627;1;Angra dos Reis;188276;191504;194619;200407
330010;201906;2;Angra dos Reis;188276;191504;194619;200407
330010;201927;36;Angra dos Reis;188276;191504;194619;200407
330010;201933;6;Angra dos Reis;188276;191504;194619;200407
330010;201952;1;Angra dos Reis;188276;191504;194619;200407
330010;201723;4;Angra dos Reis;188276;191504;194619;200407
330010;201752;0;Angra dos Reis;188276;191504;194619;200407
330010;201801;1;Angra dos Reis;188276;191504;194619;200407
330010;201803;1;Angra dos Reis;188276;191504;194619;200407
330010;201804;0;Angra dos Reis;188276;191504;194619;200407
330010;201805;0;Angra dos Reis;188276;191504;194619;200407
330010;201806;0;Angra dos Reis;188276;191504;194619;200407
330010;201808;0;Angra dos Reis;188276;191504;194619;200407
330010;201811;0;Angra dos Reis;188276;191504;194619;200407
330010;201814;1;Angra dos Reis;188276;191504;194619;200407
330010;201816;0;Angra dos Reis;188276;191504;194619;200407
330010;201818;1;Angra dos Reis;188276;191504;194619;200407
330010;201820;1;Angra dos Reis;188276;191504;194619;200407
330010;201821;1;Angra dos Reis;188276;191504;194619;200407
330010;201823;1;Angra dos Reis;188276;191504;194619;200407
330010;201824;0;Angra dos Reis;188276;191504;194619;200407
330010;201825;0;Angra dos Reis;188276;191504;194619;200407
330010;201826;3;Angra dos Reis;188276;191504;194619;200407
330010;201828;1;Angra dos Reis;188276;191504;194619;200407
330010;201829;0;Angra dos Reis;188276;191504;194619;200407
330010;201832;0;Angra dos Reis;188276;191504;194619;200407
330010;201833;1;Angra dos Reis;188276;191504;194619;200407
330010;201835;0;Angra dos Reis;188276;191504;194619;200407
330010;201837;0;Angra dos Reis;188276;191504;194619;200407
330010;201838;0;Angra dos Reis;188276;191504;194619;200407
330010;201731;2;Angra dos Reis;188276;191504;194619;200407
330010;201815;1;Angra dos Reis;188276;191504;194619;200407
330010;201834;1;Angra dos Reis;188276;191504;194619;200407
330010;201842;1;Angra dos Reis;188276;191504;194619;200407
330010;201845;3;Angra dos Reis;188276;191504;194619;200407
330010;201901;6;Angra dos Reis;188276;191504;194619;200407
330010;201904;5;Angra dos Reis;188276;191504;194619;200407
330010;201907;2;Angra dos Reis;188276;191504;194619;200407
330010;201911;3;Angra dos Reis;188276;191504;194619;200407
330010;201914;28;Angra dos Reis;188276;191504;194619;200407
330010;201915;43;Angra dos Reis;188276;191504;194619;200407
330010;201918;70;Angra dos Reis;188276;191504;194619;200407
330010;201919;57;Angra dos Reis;188276;191504;194619;200407
330010;201920;128;Angra dos Reis;188276;191504;194619;200407
330010;201924;42;Angra dos Reis;188276;191504;194619;200407
330010;201925;17;Angra dos Reis;188276;191504;194619;200407
330010;201926;42;Angra dos Reis;188276;191504;194619;200407
330010;201928;21;Angra dos Reis;188276;191504;194619;200407
330010;201929;9;Angra dos Reis;188276;191504;194619;200407
330010;201931;6;Angra dos Reis;188276;191504;194619;200407
330010;201939;0;Angra dos Reis;188276;191504;194619;200407
330010;201941;0;Angra dos Reis;188276;191504;194619;200407
330010;201943;1;Angra dos Reis;188276;191504;194619;200407
330010;201611;0;Angra dos Reis;188276;191504;194619;200407
330010;201735;3;Angra dos Reis;188276;191504;194619;200407
330010;201819;2;Angra dos Reis;188276;191504;194619;200407
330010;201945;2;Angra dos Reis;188276;191504;194619;200407
330010;201942;0;Angra dos Reis;188276;191504;194619;200407
330010;201946;0;Angra dos Reis;188276;191504;194619;200407
330010;201947;1;Angra dos Reis;188276;191504;194619;200407
330010;201948;1;Angra dos Reis;188276;191504;194619;200407
330010;201601;0;Angra dos Reis;188276;191504;194619;200407
330010;201605;0;Angra dos Reis;188276;191504;194619;200407
330010;201614;4;Angra dos Reis;188276;191504;194619;200407
330010;201625;1;Angra dos Reis;188276;191504;194619;200407
330010;201637;0;Angra dos Reis;188276;191504;194619;200407
330010;201648;0;Angra dos Reis;188276;191504;194619;200407
330010;201626;1;Angra dos Reis;188276;191504;194619;200407
330010;201706;1;Angra dos Reis;188276;191504;194619;200407
330010;201707;9;Angra dos Reis;188276;191504;194619;200407
330010;201725;4;Angra dos Reis;188276;191504;194619;200407
330010;201730;4;Angra dos Reis;188276;191504;194619;200407
330010;201830;1;Angra dos Reis;188276;191504;194619;200407
330010;201609;2;Angra dos Reis;188276;191504;194619;200407
330010;201747;0;Angra dos Reis;188276;191504;194619;200407
330010;201639;1;Angra dos Reis;188276;191504;194619;200407
330010;201640;0;Angra dos Reis;188276;191504;194619;200407
330010;201809;0;Angra dos Reis;188276;191504;194619;200407
330010;201810;1;Angra dos Reis;188276;191504;194619;200407
330010;201840;2;Angra dos Reis;188276;191504;194619;200407
330010;201841;1;Angra dos Reis;188276;191504;194619;200407
330010;201913;16;Angra dos Reis;188276;191504;194619;200407
330010;201813;0;Angra dos Reis;188276;191504;194619;200407
330015;201847;0;Aperibé;11023;11160;11292;11612
330015;201851;0;Aperibé;11023;11160;11292;11612
330015;201906;0;Aperibé;11023;11160;11292;11612
330015;201718;0;Aperibé;11023;11160;11292;11612
330015;201725;0;Aperibé;11023;11160;11292;11612
330015;201839;0;Aperibé;11023;11160;11292;11612
330015;201901;3;Aperibé;11023;11160;11292;11612
330015;201908;0;Aperibé;11023;11160;11292;11612
330015;201917;3;Aperibé;11023;11160;11292;11612
330015;201933;0;Aperibé;11023;11160;11292;11612
330015;201938;0;Aperibé;11023;11160;11292;11612
330015;201946;2;Aperibé;11023;11160;11292;11612
330015;201620;0;Aperibé;11023;11160;11292;11612
330015;201621;0;Aperibé;11023;11160;11292;11612
330015;201622;0;Aperibé;11023;11160;11292;11612
330015;201624;0;Aperibé;11023;11160;11292;11612
330015;201625;0;Aperibé;11023;11160;11292;11612
330015;201626;0;Aperibé;11023;11160;11292;11612
330015;201627;0;Aperibé;11023;11160;11292;11612
330015;201629;0;Aperibé;11023;11160;11292;11612
330015;201630;0;Aperibé;11023;11160;11292;11612
330015;201631;0;Aperibé;11023;11160;11292;11612
330015;201632;0;Aperibé;11023;11160;11292;11612
330015;201634;0;Aperibé;11023;11160;11292;11612
330015;201719;0;Aperibé;11023;11160;11292;11612
330015;201616;0;Aperibé;11023;11160;11292;11612
330015;201942;2;Aperibé;11023;11160;11292;11612
330015;201922;19;Aperibé;11023;11160;11292;11612
330015;201941;5;Aperibé;11023;11160;11292;11612
330015;201949;13;Aperibé;11023;11160;11292;11612
330015;201943;1;Aperibé;11023;11160;11292;11612
330015;201638;0;Aperibé;11023;11160;11292;11612
330015;201738;0;Aperibé;11023;11160;11292;11612
330015;201739;0;Aperibé;11023;11160;11292;11612
330015;201741;0;Aperibé;11023;11160;11292;11612
330015;201743;0;Aperibé;11023;11160;11292;11612
330015;201849;0;Aperibé;11023;11160;11292;11612
330015;201903;1;Aperibé;11023;11160;11292;11612
330015;201730;0;Aperibé;11023;11160;11292;11612
330015;201732;0;Aperibé;11023;11160;11292;11612
330015;201951;19;Aperibé;11023;11160;11292;11612
330015;201744;0;Aperibé;11023;11160;11292;11612
330015;201940;0;Aperibé;11023;11160;11292;11612
330015;201602;0;Aperibé;11023;11160;11292;11612
330015;201605;0;Aperibé;11023;11160;11292;11612
330015;201609;0;Aperibé;11023;11160;11292;11612
330015;201742;0;Aperibé;11023;11160;11292;11612
330015;201844;0;Aperibé;11023;11160;11292;11612
330015;201850;2;Aperibé;11023;11160;11292;11612
330015;201912;0;Aperibé;11023;11160;11292;11612
330015;201921;24;Aperibé;11023;11160;11292;11612
330015;201604;0;Aperibé;11023;11160;11292;11612
330015;201717;0;Aperibé;11023;11160;11292;11612
330015;201746;0;Aperibé;11023;11160;11292;11612
330015;201919;12;Aperibé;11023;11160;11292;11612
330015;201931;2;Aperibé;11023;11160;11292;11612
330015;201937;0;Aperibé;11023;11160;11292;11612
330015;201904;0;Aperibé;11023;11160;11292;11612
330015;201905;0;Aperibé;11023;11160;11292;11612
330015;201714;0;Aperibé;11023;11160;11292;11612
330015;201747;0;Aperibé;11023;11160;11292;11612
330015;201748;0;Aperibé;11023;11160;11292;11612
330015;201749;0;Aperibé;11023;11160;11292;11612
330015;201810;0;Aperibé;11023;11160;11292;11612
330015;201822;6;Aperibé;11023;11160;11292;11612
330015;201823;11;Aperibé;11023;11160;11292;11612
330015;201824;12;Aperibé;11023;11160;11292;11612
330015;201826;9;Aperibé;11023;11160;11292;11612
330015;201827;2;Aperibé;11023;11160;11292;11612
330015;201830;4;Aperibé;11023;11160;11292;11612
330015;201831;1;Aperibé;11023;11160;11292;11612
330015;201832;3;Aperibé;11023;11160;11292;11612
330015;201834;0;Aperibé;11023;11160;11292;11612
330015;201835;1;Aperibé;11023;11160;11292;11612
330015;201836;0;Aperibé;11023;11160;11292;11612
330015;201837;0;Aperibé;11023;11160;11292;11612
330015;201843;0;Aperibé;11023;11160;11292;11612
330015;201845;0;Aperibé;11023;11160;11292;11612
330015;201846;0;Aperibé;11023;11160;11292;11612
330015;201939;1;Aperibé;11023;11160;11292;11612
330015;201608;0;Aperibé;11023;11160;11292;11612
330015;201723;0;Aperibé;11023;11160;11292;11612
330015;201841;0;Aperibé;11023;11160;11292;11612
330015;201842;0;Aperibé;11023;11160;11292;11612
330015;201606;0;Aperibé;11023;11160;11292;11612
330015;201610;0;Aperibé;11023;11160;11292;11612
330015;201612;0;Aperibé;11023;11160;11292;11612
330015;201623;0;Aperibé;11023;11160;11292;11612
330015;201628;0;Aperibé;11023;11160;11292;11612
330015;201633;0;Aperibé;11023;11160;11292;11612
330015;201635;0;Aperibé;11023;11160;11292;11612
330015;201637;0;Aperibé;11023;11160;11292;11612
330015;201640;0;Aperibé;11023;11160;11292;11612
330015;201645;0;Aperibé;11023;11160;11292;11612
330015;201650;0;Aperibé;11023;11160;11292;11612
330015;201704;0;Aperibé;11023;11160;11292;11612
330015;201709;0;Aperibé;11023;11160;11292;11612
330015;201715;0;Aperibé;11023;11160;11292;11612
330015;201722;0;Aperibé;11023;11160;11292;11612
330015;201731;0;Aperibé;11023;11160;11292;11612
330015;201733;0;Aperibé;11023;11160;11292;11612
330015;201734;0;Aperibé;11023;11160;11292;11612
330015;201736;0;Aperibé;11023;11160;11292;11612
330015;201740;0;Aperibé;11023;11160;11292;11612
330015;201751;0;Aperibé;11023;11160;11292;11612
330015;201804;0;Aperibé;11023;11160;11292;11612
330015;201809;0;Aperibé;11023;11160;11292;11612
330015;201816;3;Aperibé;11023;11160;11292;11612
330015;201820;13;Aperibé;11023;11160;11292;11612
330015;201821;15;Aperibé;11023;11160;11292;11612
330015;201825;16;Aperibé;11023;11160;11292;11612
330015;201829;3;Aperibé;11023;11160;11292;11612
330015;201852;0;Aperibé;11023;11160;11292;11612
330015;201913;0;Aperibé;11023;11160;11292;11612
330015;201920;9;Aperibé;11023;11160;11292;11612
330015;201927;5;Aperibé;11023;11160;11292;11612
330015;201928;5;Aperibé;11023;11160;11292;11612
330015;201929;3;Aperibé;11023;11160;11292;11612
330015;201935;6;Aperibé;11023;11160;11292;11612
330015;201950;22;Aperibé;11023;11160;11292;11612
330015;201902;0;Aperibé;11023;11160;11292;11612
330015;201641;0;Aperibé;11023;11160;11292;11612
330015;201642;0;Aperibé;11023;11160;11292;11612
330015;201643;0;Aperibé;11023;11160;11292;11612
330015;201646;0;Aperibé;11023;11160;11292;11612
330015;201647;0;Aperibé;11023;11160;11292;11612
330015;201648;0;Aperibé;11023;11160;11292;11612
330015;201649;0;Aperibé;11023;11160;11292;11612
330015;201651;0;Aperibé;11023;11160;11292;11612
330015;201652;0;Aperibé;11023;11160;11292;11612
330015;201701;0;Aperibé;11023;11160;11292;11612
330015;201703;0;Aperibé;11023;11160;11292;11612
330015;201705;0;Aperibé;11023;11160;11292;11612
330015;201706;0;Aperibé;11023;11160;11292;11612
330015;201707;0;Aperibé;11023;11160;11292;11612
330015;201708;0;Aperibé;11023;11160;11292;11612
330015;201710;0;Aperibé;11023;11160;11292;11612
330015;201711;0;Aperibé;11023;11160;11292;11612
330015;201713;0;Aperibé;11023;11160;11292;11612
330015;201752;0;Aperibé;11023;11160;11292;11612
330015;201801;0;Aperibé;11023;11160;11292;11612
330015;201802;0;Aperibé;11023;11160;11292;11612
330015;201803;0;Aperibé;11023;11160;11292;11612
330015;201805;0;Aperibé;11023;11160;11292;11612
330015;201806;0;Aperibé;11023;11160;11292;11612
330015;201807;0;Aperibé;11023;11160;11292;11612
330015;201808;0;Aperibé;11023;11160;11292;11612
330015;201813;0;Aperibé;11023;11160;11292;11612
330015;201814;1;Aperibé;11023;11160;11292;11612
330015;201815;1;Aperibé;11023;11160;11292;11612
330015;201817;8;Aperibé;11023;11160;11292;11612
330015;201818;5;Aperibé;11023;11160;11292;11612
330015;201819;7;Aperibé;11023;11160;11292;11612
330015;201601;0;Aperibé;11023;11160;11292;11612
330015;201613;0;Aperibé;11023;11160;11292;11612
330015;201614;0;Aperibé;11023;11160;11292;11612
330015;201615;0;Aperibé;11023;11160;11292;11612
330015;201617;0;Aperibé;11023;11160;11292;11612
330015;201639;0;Aperibé;11023;11160;11292;11612
330015;201721;0;Aperibé;11023;11160;11292;11612
330015;201726;0;Aperibé;11023;11160;11292;11612
330015;201728;0;Aperibé;11023;11160;11292;11612
330015;201735;0;Aperibé;11023;11160;11292;11612
330015;201737;0;Aperibé;11023;11160;11292;11612
330015;201745;0;Aperibé;11023;11160;11292;11612
330015;201848;0;Aperibé;11023;11160;11292;11612
330015;201907;0;Aperibé;11023;11160;11292;11612
330015;201909;0;Aperibé;11023;11160;11292;11612
330015;201910;0;Aperibé;11023;11160;11292;11612
330015;201911;0;Aperibé;11023;11160;11292;11612
330015;201924;10;Aperibé;11023;11160;11292;11612
330015;201925;1;Aperibé;11023;11160;11292;11612
330015;201932;0;Aperibé;11023;11160;11292;11612
330015;201934;1;Aperibé;11023;11160;11292;11612
330015;201936;3;Aperibé;11023;11160;11292;11612
330015;201944;0;Aperibé;11023;11160;11292;11612
330015;201702;0;Aperibé;11023;11160;11292;11612
330015;201716;0;Aperibé;11023;11160;11292;11612
330015;201918;1;Aperibé;11023;11160;11292;11612
330015;201923;18;Aperibé;11023;11160;11292;11612
330015;201952;16;Aperibé;11023;11160;11292;11612
330015;201611;0;Aperibé;11023;11160;11292;11612
330015;201618;0;Aperibé;11023;11160;11292;11612
330015;201619;0;Aperibé;11023;11160;11292;11612
330015;201636;0;Aperibé;11023;11160;11292;11612
330015;201644;0;Aperibé;11023;11160;11292;11612
330015;201603;0;Aperibé;11023;11160;11292;11612
330015;201712;0;Aperibé;11023;11160;11292;11612
330015;201720;0;Aperibé;11023;11160;11292;11612
330015;201727;0;Aperibé;11023;11160;11292;11612
330015;201811;1;Aperibé;11023;11160;11292;11612
330015;201812;0;Aperibé;11023;11160;11292;11612
330015;201828;4;Aperibé;11023;11160;11292;11612
330015;201833;2;Aperibé;11023;11160;11292;11612
330015;201840;0;Aperibé;11023;11160;11292;11612
330015;201607;0;Aperibé;11023;11160;11292;11612
330015;201724;0;Aperibé;11023;11160;11292;11612
330015;201729;0;Aperibé;11023;11160;11292;11612
330015;201838;1;Aperibé;11023;11160;11292;11612
330015;201915;0;Aperibé;11023;11160;11292;11612
330015;201916;0;Aperibé;11023;11160;11292;11612
330015;201926;11;Aperibé;11023;11160;11292;11612
330015;201930;2;Aperibé;11023;11160;11292;11612
330015;201945;0;Aperibé;11023;11160;11292;11612
330015;201947;0;Aperibé;11023;11160;11292;11612
330015;201948;12;Aperibé;11023;11160;11292;11612
330015;201750;0;Aperibé;11023;11160;11292;11612
330015;201914;0;Aperibé;11023;11160;11292;11612
330020;201808;0;Araruama;122865;124940;126742;130439
330020;201809;0;Araruama;122865;124940;126742;130439
330020;201834;8;Araruama;122865;124940;126742;130439
330020;201848;3;Araruama;122865;124940;126742;130439
330020;201922;62;Araruama;122865;124940;126742;130439
330020;201924;57;Araruama;122865;124940;126742;130439
330020;201917;10;Araruama;122865;124940;126742;130439
330020;201844;3;Araruama;122865;124940;126742;130439
330020;201851;4;Araruama;122865;124940;126742;130439
330020;201906;1;Araruama;122865;124940;126742;130439
330020;201729;0;Araruama;122865;124940;126742;130439
330020;201803;0;Araruama;122865;124940;126742;130439
330020;201806;1;Araruama;122865;124940;126742;130439
330020;201827;21;Araruama;122865;124940;126742;130439
330020;201850;2;Araruama;122865;124940;126742;130439
330020;201919;28;Araruama;122865;124940;126742;130439
330020;201933;5;Araruama;122865;124940;126742;130439
330020;201936;15;Araruama;122865;124940;126742;130439
330020;201948;0;Araruama;122865;124940;126742;130439
330020;201607;0;Araruama;122865;124940;126742;130439
330020;201634;0;Araruama;122865;124940;126742;130439
330020;201712;0;Araruama;122865;124940;126742;130439
330020;201805;0;Araruama;122865;124940;126742;130439
330020;201832;1;Araruama;122865;124940;126742;130439
330020;201835;3;Araruama;122865;124940;126742;130439
330020;201926;30;Araruama;122865;124940;126742;130439
330020;201949;3;Araruama;122865;124940;126742;130439
330020;201903;3;Araruama;122865;124940;126742;130439
330020;201950;1;Araruama;122865;124940;126742;130439
330020;201842;3;Araruama;122865;124940;126742;130439
330020;201849;6;Araruama;122865;124940;126742;130439
330020;201951;2;Araruama;122865;124940;126742;130439
330020;201914;5;Araruama;122865;124940;126742;130439
330020;201847;10;Araruama;122865;124940;126742;130439
330020;201909;1;Araruama;122865;124940;126742;130439
330020;201931;14;Araruama;122865;124940;126742;130439
330020;201912;8;Araruama;122865;124940;126742;130439
330020;201918;14;Araruama;122865;124940;126742;130439
330020;201937;12;Araruama;122865;124940;126742;130439
330020;201904;5;Araruama;122865;124940;126742;130439
330020;201602;0;Araruama;122865;124940;126742;130439
330020;201604;0;Araruama;122865;124940;126742;130439
330020;201605;0;Araruama;122865;124940;126742;130439
330020;201606;0;Araruama;122865;124940;126742;130439
330020;201625;0;Araruama;122865;124940;126742;130439
330020;201627;0;Araruama;122865;124940;126742;130439
330020;201628;0;Araruama;122865;124940;126742;130439
330020;201629;1;Araruama;122865;124940;126742;130439
330020;201630;0;Araruama;122865;124940;126742;130439
330020;201632;0;Araruama;122865;124940;126742;130439
330020;201816;6;Araruama;122865;124940;126742;130439
330020;201817;6;Araruama;122865;124940;126742;130439
330020;201905;0;Araruama;122865;124940;126742;130439
330020;201907;0;Araruama;122865;124940;126742;130439
330020;201921;64;Araruama;122865;124940;126742;130439
330020;201930;25;Araruama;122865;124940;126742;130439
330020;201932;15;Araruama;122865;124940;126742;130439
330020;201845;13;Araruama;122865;124940;126742;130439
330020;201846;1;Araruama;122865;124940;126742;130439
330020;201935;13;Araruama;122865;124940;126742;130439
330020;201915;4;Araruama;122865;124940;126742;130439
330020;201841;0;Araruama;122865;124940;126742;130439
330020;201843;1;Araruama;122865;124940;126742;130439
330020;201902;4;Araruama;122865;124940;126742;130439
330020;201928;36;Araruama;122865;124940;126742;130439
330020;201939;4;Araruama;122865;124940;126742;130439
330020;201929;28;Araruama;122865;124940;126742;130439
330020;201934;6;Araruama;122865;124940;126742;130439
330020;201941;8;Araruama;122865;124940;126742;130439
330020;201952;3;Araruama;122865;124940;126742;130439
330020;201601;0;Araruama;122865;124940;126742;130439
330020;201715;0;Araruama;122865;124940;126742;130439
330020;201716;0;Araruama;122865;124940;126742;130439
330020;201718;0;Araruama;122865;124940;126742;130439
330020;201719;0;Araruama;122865;124940;126742;130439
330020;201721;0;Araruama;122865;124940;126742;130439
330020;201722;0;Araruama;122865;124940;126742;130439
330020;201723;0;Araruama;122865;124940;126742;130439
330020;201724;0;Araruama;122865;124940;126742;130439
330020;201740;0;Araruama;122865;124940;126742;130439
330020;201741;0;Araruama;122865;124940;126742;130439
330020;201742;0;Araruama;122865;124940;126742;130439
330020;201743;0;Araruama;122865;124940;126742;130439
330020;201813;3;Araruama;122865;124940;126742;130439
330020;201814;3;Araruama;122865;124940;126742;130439
330020;201913;2;Araruama;122865;124940;126742;130439
330020;201612;0;Araruama;122865;124940;126742;130439
330020;201617;2;Araruama;122865;124940;126742;130439
330020;201622;3;Araruama;122865;124940;126742;130439
330020;201626;0;Araruama;122865;124940;126742;130439
330020;201631;0;Araruama;122865;124940;126742;130439
330020;201633;0;Araruama;122865;124940;126742;130439
330020;201637;0;Araruama;122865;124940;126742;130439
330020;201642;0;Araruama;122865;124940;126742;130439
330020;201646;0;Araruama;122865;124940;126742;130439
330020;201705;0;Araruama;122865;124940;126742;130439
330020;201709;0;Araruama;122865;124940;126742;130439
330020;201711;1;Araruama;122865;124940;126742;130439
330020;201714;0;Araruama;122865;124940;126742;130439
330020;201720;0;Araruama;122865;124940;126742;130439
330020;201725;0;Araruama;122865;124940;126742;130439
